"Summary level","Program label","Program","Sub-program","Name","Code","Subsidized units available","% Occupied","# Reported","% Reported","Average months since report","% moved in past year","Number of people per unit","Number of people: total","Average Family Expenditure per month ($$)","Average HUD Expenditure per month ($$)","Household income per year","Household income per year per person","% $1 - $4,999","% $5,000 - $9,999","% $10,000 - $14,999","% $15,000 - $19,999","% $20,000 or more","% Households where wages are major source of income","% Households where welfare is major source of income","% Households with other major sources of income","% of local median (Household income)","% very low income","% extremely low income","% 2+ adults with children","% 1 adult with children","% female head","% female head with children","% with disability, among Head, Spouse, Co-head, aged 61 years or less","% with disability, among Head, Spouse, Co-head, aged 62 years or older","% with disability, among all persons in households","% 24 years or less (Head or spouse)","% 25 to 49 years (Head or spouse)","% 51 to 60 (Head or spouse)","% 62 or more (Head or spouse)","% 85 or more (Head or spouse)","% Minority","%Black Non-Hispanic","%Native American Non-Hispanic","%Asian or Pacific Islander Non-Hispanic","%White Non-Hispanic","%Black Hispanic","%White Hispanic","%Other Hispanic","% Hispanic","% Multiple Race","Average months on waiting list","Average months since moved in","% with utility allowance","Average utility allowance $$","% 0 - 1 bedrooms:","% 2 bedrooms","% 3+ bedrooms","% Overhoused","% in poverty (Census tract)","% minority (Census tract)","% single family owners (Census tract)","Congressional District","CBSA","PLACE","Latitude","Longitude","State","PHA Total Units","HA category"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Baird","TX197","172","58","95","96","6","29","1.7","166","338","599","13955","7986","10","10","36","26","19","22","-1","73","23","98","72","5","24","78","26","31","68","33","9","27","21","42","1","12","4","-1","-1","88","-1","7","-1","7","0","5","56","99","116","61","19","20","4","9","17","78","4811","10180","05336","32.394281","-99.392815","TX","172","2"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Cleveland","TX198","70","100","70","100","5","13","2.3","162","361","582","21414","9253","-1","14","27","20","39","41","-1","59","27","89","69","7","39","84","41","33","95","25","3","43","23","31","1","46","36","-1","-1","54","-1","10","-1","10","0","15","90","100","86","37","29","34","4","15","37","72","4836","26420","15436","30.335260999999996","-95.081471","TX","70","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Aspermont","TX200","34","94","32","100","4","28","1.8","56","416","226","19818","11325","9","-1","47","16","28","31","-1","69","29","88","72","3","16","69","19","41","80","34","3","56","9","31","3","22","6","-1","-1","78","-1","16","-1","16","0","2","57","100","70","56","25","19","13","9","23","83","4819","99999","04408","33.1791","-100.2533","TX","34","1"
"4","Summary of All HUD Programs","1","NA","Falfurrias Housing Authority","TX201","308","78","269","100","5","35","2.8","762","351","706","15190","5362","2","19","41","18","20","50","-1","50","23","97","81","3","59","78","55","16","60","11","15","57","12","17","1","97","1","-1","0","3","0","96","-1","96","0","3","65","100","221","17","35","49","18","34","92","78","4815","10860","25368","27.219551000000003","-98.149056","TX","308","3"
"4","Summary of All HUD Programs","1","NA","Edcouch Housing Authority","TX202","91","81","65","88","8","14","3","194","291","686","11326","3795","9","25","45","15","6","29","2","69","18","100","91","11","55","80","63","16","44","12","9","55","11","25","-1","100","-1","-1","-1","-1","-1","100","-1","100","0","9","57","98","168","26","31","43","2","31","96","80","48**","32580","22528","26.295833","-97.962048","TX","91","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Santa Anna","TX204","61","95","58","100","6","17","1.8","103","302","485","18062","10171","11","9","30","19","32","31","-1","67","32","79","59","3","28","69","28","30","71","29","5","22","26","47","7","28","2","-1","-1","72","-1","26","-1","26","0","4","74","72","55","62","26","12","2","14","19","76","4811","99999","65672","31.742494","-99.323311","TX","61","1"
"4","Summary of All HUD Programs","1","NA","Los Fresnos Housing Authority","TX206","144","86","125","100","5","22","2.9","357","443","572","18000","6303","1","14","34","24","27","46","-1","54","27","94","71","16","41","73","47","13","33","7","3","53","10","34","2","99","-1","-1","-1","1","-1","99","-1","99","0","4","51","97","165","24","37","39","14","27","92","72","4834","15180","44116","26.075233000000004","-97.47577","TX","144","2"
"4","Summary of All HUD Programs","1","NA","Housing Authority of the City of Clarksville","TX207","96","100","96","100","3","30","1.6","150","375","403","18864","12073","1","11","42","15","31","35","-1","65","34","85","58","-1","23","68","21","35","62","32","8","25","23","44","3","77","71","1","1","23","1","3","-1","4","1","2","83","91","86","64","24","13","10","23","58","69","4801","37580","15160","33.606553","-95.051931","TX","96","1"
"4","Summary of All HUD Programs","1","NA","Pleasanton Housing Authority","TX208","172","70","128","100","6","20","2","256","437","454","19430","9715","2","10","39","11","38","28","3","69","31","88","60","5","26","77","27","37","97","35","7","29","16","48","2","68","1","-1","-1","32","-1","67","-1","67","0","3","62","100","189","40","34","27","23","12","60","66","4828","41700","58280","28.964522","-98.487659","TX","172","2"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Malakoff","TX209","46","98","45","100","9","29","2.2","99","413","643","21775","9898","2","2","27","18","51","51","-1","49","35","89","47","7","44","71","47","21","50","17","7","40","18","36","-1","49","44","-1","2","51","-1","2","-1","2","0","6","59","69","85","38","29","33","4","32","47","71","4805","11980","46224","32.167896","-96.010499","TX","46","1"
"4","Summary of All HUD Programs","1","NA","Devine Housing Authority","TX210","123","89","111","100","5","19","1.9","208","404","530","18281","9756","4","10","38","17","31","29","-1","68","24","94","74","1","31","70","29","38","41","22","3","34","22","41","4","70","1","1","-1","30","-1","68","-1","68","0","56","70","100","164","54","26","20","6","21","59","67","4823","41700","20152","29.139735","-98.907606","TX","123","2"
"4","Summary of All HUD Programs","1","NA","Lockhart Housing Authority","TX211","98","100","98","100","7","19","1.9","184","455","193","19790","10540","1","4","39","20","36","23","-1","77","20","100","82","1","33","77","33","35","47","28","3","29","18","50","3","58","8","1","-1","42","1","48","-1","49","1","20","82","100","69","49","22","29","10","7","53","80","4827","12420","43240","29.886496","-97.683617","TX","98","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Mabank","TX212","16","94","15","100","5","-1","1.6","24","464","572","26802","16751","-1","13","47","7","33","47","-1","53","31","80","67","7","20","67","20","44","67","33","-1","27","33","40","-1","40","20","-1","7","60","-1","13","-1","13","0","-1","136","93","69","53","27","20","20","10","21","70","4805","19100","45324","32.370996","-96.097679","TX","16","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Belton","TX213","156","99","154","100","5","16","2.1","322","431","424","18359","8780","8","8","40","14","30","32","2","66","30","86","65","3","43","78","40","31","52","22","6","42","16","36","3","56","17","2","1","44","3","32","2","36","4","9","75","36","53","45","29","25","5","24","58","61","4831","28660","07492","31.075800000000005","-97.4948","TX","156","2"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Granbury","TX214","100","96","96","100","2","11","1.4","133","453","456","19415","14014","-1","2","46","23","29","24","-1","76","29","88","67","-1","22","73","19","57","51","41","2","27","20","51","2","10","3","-1","-1","90","-1","7","-1","7","0","13","74","100","101","77","14","9","-1","12","17","55","4825","24180","30416","32.447043","-97.786734","TX","100","2"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Spur","TX215","26","100","26","100","6","8","1.6","42","269","469","16941","10487","4","12","31","19","35","38","-1","62","30","88","65","-1","27","58","23","23","62","26","8","27","15","50","8","38","-1","-1","-1","62","-1","38","-1","38","0","24","63","100","76","62","15","23","12","15","33","89","4813","99999","69848","33.475408","-100.855794","TX","26","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Newcastle","TX216","16","94","15","100","9","13","1.3","20","441","499","25816","19362","-1","-1","33","13","53","53","-1","47","46","60","40","7","7","80","7","14","38","20","7","33","7","53","7","0","-1","-1","-1","100","-1","-1","-1","0","0","34","111","93","90","60","40","-1","20","11","13","79","4825","99999","50868","33.192819","-98.734889","TX","16","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Wills Point","TX217","100","74","75","100","7","16","1.9","139","368","507","15228","8217","3","13","49","19","16","27","-1","73","24","95","79","-1","29","63","27","51","54","31","1","39","24","36","1","55","48","-1","-1","45","-1","7","-1","7","0","17","74","100","110","49","28","23","15","21","28","70","4805","99999","79564","32.715206","-96.0062","TX","100","2"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Whitney","TX218","44","95","42","100","6","21","1.8","76","464","396","22954","12685","-1","7","31","21","40","33","-1","67","37","76","50","14","19","76","26","37","26","18","2","31","17","50","5","17","7","-1","-1","83","-1","10","-1","10","5","5","45","98","165","62","19","19","5","27","28","75","4806","99999","78664","31.949392","-97.321669","TX","44","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Crockett","TX222","278","96","268","100","5","24","2","528","358","558","16109","8177","1","17","47","12","23","32","-1","68","27","92","73","6","29","71","31","37","70","27","9","38","23","31","0","80","77","-1","0","20","0","3","-1","3","0","3","70","92","74","42","32","26","17","34","77","71","4817","99999","17744","31.316163","-95.457278","TX","278","2"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Newton","TX223","63","83","52","100","5","31","2","104","432","469","21130","10565","4","12","27","18","39","42","-1","56","35","73","52","2","35","75","33","19","70","22","8","42","12","38","2","62","60","-1","-1","38","-1","2","-1","2","0","1","77","100","60","46","29","25","15","24","44","56","4836","99999","51372","30.858865","-93.754533","TX","63","1"
"4","Summary of All HUD Programs","1","NA","Elsa Housing Authority","TX224","255","92","253","100","7","14","3.4","851","387","545","15476","4601","9","21","34","13","23","58","1","42","23","96","75","15","61","86","70","7","39","5","5","63","15","17","1","100","-1","-1","-1","-1","-1","100","-1","100","0","7","88","100","195","16","32","52","2","26","96","83","48**","32580","24036","26.295434","-97.995954","TX","255","2"
"4","Summary of All HUD Programs","1","NA","Housing Authority of the City of Woodville","TX225","86","86","74","100","4","23","2.7","199","411","537","21089","7842","11","11","27","8","43","45","-1","55","33","85","59","7","51","86","57","22","71","17","4","54","11","31","-1","64","57","-1","-1","36","-1","7","-1","7","1","23","69","85","61","24","20","55","18","18","39","89","4836","99999","80212","30.766250000000003","-94.418992","TX","86","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Timpson","TX226","44","98","43","100","8","16","1.5","63","383","437","19160","13078","-1","7","37","26","30","23","2","74","35","74","47","-1","21","72","16","50","60","40","5","21","19","56","2","33","33","-1","-1","67","-1","-1","-1","0","0","6","69","100","67","56","35","9","16","21","29","60","4801","99999","73076","31.905784","-94.404746","TX","44","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Hemphill","TX227","20","95","19","100","7","37","1.6","31","358","447","16793","10292","5","11","37","21","26","47","-1","53","29","95","63","-1","21","74","21","-1","27","10","5","32","5","58","-1","0","-1","-1","-1","100","-1","-1","-1","0","0","3","37","95","62","58","16","26","21","13","16","55","4801","99999","33188","31.346514000000003","-93.848933","TX","20","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Coolidge","TX228","20","100","20","100","8","25","2.1","41","370","550","15582","7601","10","15","30","25","20","50","-1","50","-1","-1","-1","-1","35","85","35","8","13","5","-1","45","15","40","-1","70","60","-1","-1","30","-1","10","-1","10","0","61","96","100","88","40","25","35","25","16","45","67","4817","99999","16552","31.752940000000002","-96.653308","TX","20","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Diboll","TX229","300","74","220","99","6","16","1.9","427","364","582","17178","8850","1","10","46","16","26","33","1","66","30","87","64","5","29","68","30","39","31","20","4","39","26","31","2","68","48","-1","-1","32","0","20","-1","20","0","3","81","100","79","59","23","19","4","24","57","63","4817","31260","20308","31.175608","-94.793084","TX","300","3"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Corrigan","TX230","124","91","113","100","5","13","1.8","199","434","457","22667","12871","4","8","31","19","38","42","-1","58","39","76","51","5","27","77","28","33","53","23","6","36","24","34","1","62","61","-1","-1","38","-1","1","-1","1","2","3","101","100","77","47","32","21","20","23","49","63","4808","99999","17036","30.990148999999995","-94.826836","TX","124","2"
"4","Summary of All HUD Programs","1","NA","Housing Authority of the City of Groveton","TX231","18","100","18","100","5","33","2.1","37","357","531","15911","7741","11","11","33","11","33","33","-1","67","27","94","56","-1","39","78","33","36","29","27","11","22","28","39","-1","61","61","-1","-1","39","-1","-1","-1","0","0","10","40","94","101","44","33","22","11","11","15","58","4817","99999","31340","31.0833","-95.0045","TX","18","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Garrison","TX233","24","96","23","100","7","30","1.7","39","443","318","22237","13114","-1","17","26","22","35","30","4","65","38","74","43","-1","26","70","26","8","73","26","-1","39","13","48","-1","70","61","-1","9","30","-1","-1","-1","0","0","2","36","91","85","61","22","17","9","18","23","73","4817","34860","29060","31.830616","-94.484758","TX","24","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Bangs","TX235","60","95","57","100","6","16","1.4","78","354","455","18194","13296","4","4","37","17","39","19","2","74","32","81","51","5","7","60","9","42","97","60","2","18","23","58","5","23","5","-1","-1","77","-1","18","-1","18","0","2","77","100","81","79","14","7","7","9","25","69","4811","15220","05552","31.682","-99.1455","TX","60","1"
"4","Summary of All HUD Programs","1","NA","Poteet Housing Authority","TX236","87","98","85","100","5","25","2","166","475","434","22453","11497","2","6","29","15","47","39","2","59","35","84","46","5","36","76","34","19","59","23","9","33","14","44","4","78","2","-1","-1","22","-1","75","-1","75","1","3","49","99","156","46","40","14","7","17","82","61","4828","41700","99999","29.0722","-98.6709","TX","87","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Trinidad","TX237","54","98","53","100","1","34","1.9","99","406","493","18803","10067","-1","8","51","8","34","25","-1","75","30","91","66","2","26","75","21","58","78","44","2","25","23","51","-1","32","28","-1","-1","68","-1","4","-1","4","0","-1","75","100","96","57","28","15","8","22","21","72","4805","11980","73652","32.14569","-96.092129","TX","54","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of Blooming Grove","TX238","16","100","16","100","7","-1","1.6","26","413","485","21432","13189","-1","13","31","6","50","44","-1","56","38","81","50","-1","13","56","13","38","50","31","-1","31","19","50","-1","25","25","-1","-1","75","-1","-1","-1","0","0","-1","89","94","96","44","38","19","31","15","25","66","4806","18620","08788","32.087981","-96.721989","TX","16","1"
"4","Summary of All HUD Programs","1","NA","Brackettville Housing Authority","TX239","48","100","47","98","5","34","2.5","116","370","420","16502","6686","2","23","23","14","39","55","-1","38","27","91","62","17","36","79","43","11","83","14","11","51","13","26","-1","68","4","2","-1","32","-1","62","-1","62","2","1","55","89","142","30","17","53","17","16","52","72","4823","99999","09868","29.314613","-100.416706","TX","48","1"
